CarCount,BikeCount,BusCount,TruckCount,Weighted_Traffic_Index,Clearance_Time_min,Clearance_Distance_km,Estimated_Flow_Speed_kmph,EV_Distance_From_Signal_km,Cycle_Position_sec,Current_Signal_State,Queue_Length_m,CarCount_noisy,BikeCount_noisy,BusCount_noisy,TruckCount_noisy,Weighted_Traffic_Index_noisy,Estimated_Flow_Speed_kmph_noisy,Driver_Reaction_Delay_s,Avg_Vehicle_Length_m,Vehicles_In_Queue_est,Saturation_Flow_veh_per_s,Bottleneck_Factor,Truck_Penalty_s,Clearance_Time_model_s_no_noise,Clearance_Time_model_s,Clearance_Time_model_min,Clearance_Distance_model_km,Clearance_Distance_km_final,Clearance_Time_min_final
59,29,15,16,128,8.53,5.69,20.8,1.019624298,83,Red,153.6,58,30,14,17,110.4,23.27,1.585,5.655462185,23,0.9711,1,0.088695652,25.35817717,21.861,0.364,0.2308,2.4145,3.538
139,25,41,5,223,14.87,9.91,6.55,0.474744964,106,Red,267.6,152,23,43,5,237.82,5.84,0.901,5.643049327,40,0.2442,0.65,0.015,252.916252,220.21,3.67,2.4417,2.8151,4.206
109,12,49,6,200.5,13.37,8.91,9.925,1.721286605,143,Green,240.6,120,11,55,6,174.15,10.97,0.836,6.441666667,32,0.4094,0.85,0.0225,92.81516542,98.761,1.646,1.1713,2.3321,3.677
124,24,47,9,224.5,14.97,9.98,6.325,1.570640128,153,Green,269.4,113,22,46,9,222.36,7.18,0.968,6.116315789,38,0.2801,0.65,0.028421053,209.7130882,179.792,2.997,2.0352,2.4324,3.741
135,29,39,7,222,14.8,9.87,6.7,0.663039884,44,Red,266.4,141,25,44,6,243.82,6.42,1.077,5.719907407,40,0.2654,0.65,0.018,232.9656162,238.54,3.976,2.7444,3.1007,4.895
137,15,37,7,214,14.27,9.51,7.9,2.66266461,71,Red,256.8,136,15,42,8,210.87,7.94,0.588,5.955223881,37,0.3173,0.85,0.025945946,137.8008724,151.873,2.531,1.6433,2.0366,3.114
119,28,46,9,220,14.67,9.78,7,0.852231024,47,Red,264,133,31,41,9,196.84,7.59,0.774,5.669626168,40,0.3159,0.85,0.027,149.7684692,144.374,2.406,1.5242,2.7626,3.899
127,21,28,5,189.5,12.63,8.42,11.575,2.025901698,155,Green,227.4,116,18,26,5,217.07,11.79,0.753,5.456969697,35,0.5072,0.85,0.017142857,81.95403597,70.763,1.179,0.7555,1.1387,1.66
109,37,44,9,211.5,14.1,9.4,8.275,0.481711526,93,Red,253.8,115,32,50,10,236.2,9.5,1.338,6.014975845,36,0.3762,0.65,0.033333333,148.5925332,158.125,2.635,1.7663,2.148,3.379
145,27,35,7,225,15,10,6.25,3.823420516,84,Red,270,150,28,40,7,243.31,6.17,0.646,5.552888889,41,0.2614,0.65,0.020487805,241.9707077,273.162,4.553,2.9284,3.282,5.008
133,36,28,6,205,13.67,9.11,9.25,3.679287954,127,Green,246,125,39,25,6,199.56,9.84,0.3,5.024102564,41,0.4539,0.85,0.017560976,106.5861094,113.53,1.892,1.2699,2.4459,3.881
138,19,36,5,211.5,14.1,9.4,8.275,4.880086534,37,Red,253.8,123,18,31,6,191.44,9,0.3,5.611797753,38,0.3782,0.85,0.018947368,118.525934,121.315,2.022,1.3928,2.5939,3.73
73,5,20,10,125.5,8.37,5.58,21.175,3.33900874,47,Red,150.6,76,5,18,11,142.12,21.14,0.412,6.190909091,21,0.8165,1,0.062857143,26.19439174,24.073,0.401,0.2775,1.0729,1.57
83,11,14,33,175.5,11.7,7.8,13.675,0.304813242,108,Red,210.6,89,11,16,33,177.2,15.14,1.545,6.659731544,27,0.549,0.85,0.146666667,59.55087592,50.893,0.848,0.5351,1.6248,2.397
89,8,10,19,146,9.73,6.49,18.1,2.366266055,133,Green,175.2,84,7,9,17,161.43,18.35,1.006,5.928205128,25,0.7357,0.85,0.0816,41.06553218,43.464,0.724,0.5023,1.4005,2.057
99,19,18,24,183.5,12.23,8.16,12.475,2.666412213,113,Red,220.2,103,16,18,22,174.81,12.14,1.2,6.001886792,31,0.4818,0.85,0.08516129,76.98169146,70.77,1.18,0.8081,1.9109,2.781
54,17,14,8,99.5,6.63,4.42,25.075,1.75698725,73,Red,119.4,52,18,15,8,94.58,22.12,1.215,5.670967742,18,0.9213,1,0.053333333,20.80594323,23.042,0.384,0.236,1.9096,2.845
58,18,14,6,100,6.67,4.44,25,3.225249558,104,Red,120,62,19,12,6,114.57,24.2,1.022,5.224242424,19,1.08,1,0.037894737,18.65248733,18.464,0.308,0.1907,1.8904,2.884
56,16,12,9,100,6.67,4.44,25,3.206794817,73,Red,120,51,16,12,10,100.65,26.75,0.97,5.733707865,18,1.1037,1,0.066666667,17.34544623,17.505,0.292,0.1991,1.8955,2.779
77,6,20,5,120,8,5.33,22,2.351636667,31,Red,144,86,6,19,6,107.07,24.78,1.418,5.801709402,21,1.012,1,0.034285714,22.20327386,23.895,0.398,0.2606,2.2884,3.259
85,6,18,17,149,9.93,6.62,17.65,2.721381568,115,Red,178.8,80,6,20,19,136.47,16.34,1.058,6.5504,24,0.601,1,0.095,41.08644426,44.531,0.742,0.4668,1.3898,2.137
105,14,13,32,195.5,13.03,8.69,10.675,1.759233407,159,Green,234.6,101,13,12,31,194.44,10.21,1.56,6.254140127,32,0.391,0.85,0.11625,97.96028791,102.153,1.703,1.0523,2.198,3.281
96,21,11,24,171,11.4,7.6,14.35,1.890730386,137,Green,205.2,83,20,12,26,147.53,12.86,1.248,6.053191489,29,0.5065,1,0.107586207,58.61126242,66.32,1.105,0.6967,1.7322,2.616
66,22,17,16,134.5,8.97,5.98,19.825,1.420490192,133,Green,161.4,58,20,18,15,132.99,20.96,0.753,6.081081081,23,0.8222,1,0.07826087,28.80498989,32.973,0.55,0.3932,1.2312,1.837
88,15,19,14,152,10.13,6.76,17.2,1.032113335,159,Green,182.4,88,13,17,13,148.3,19.57,0.801,5.819847328,27,0.7973,1,0.057777778,34.72306976,39.378,0.656,0.4535,1.3995,2.198
16,1,1,24,66,4.4,2.93,30.1,1.950719485,113,Red,79.2,15,1,1,21,71.53,31.37,0.709,8.744736842,8,0.8943,1,0.315,9.969544001,10.939,0.182,0.1221,1.2453,1.881
13,1,0,11,35.5,2.37,1.58,34.675,3.719568504,89,Red,42.6,14,1,0,11,33.96,35.89,1.487,7.569230769,5,1.1635,1,0.264,6.048378599,6.421,0.107,0.0764,0.6778,1.068
13,5,1,23,63,4.2,2.8,30.55,3.684725466,74,Red,75.6,11,6,1,26,72.12,31.04,0.838,8.711363636,8,0.8879,1,0.39,10.23802365,10.74,0.179,0.1216,1.193,1.792
19,5,0,37,95.5,6.37,4.24,25.675,4.59713735,109,Red,114.6,18,5,0,34,86.35,22.51,0.681,8.736842105,12,0.642,1,0.34,19.71258879,17.369,0.289,0.2,1.816,2.656
19,1,0,31,81.5,5.43,3.62,27.775,2.783499295,164,Orange,97.8,18,1,0,28,83.72,29.69,1.128,8.910638298,10,0.8321,1,0.336,13.48178632,12.558,0.209,0.1347,1.5288,2.253
11,5,0,19,51.5,3.43,2.29,32.275,4.771075215,156,Green,61.8,9,4,0,22,45.16,33.26,0.961,8.905714286,6,0.9328,1,0.44,7.833246998,6.672,0.111,0.0752,0.9611,1.445
18,3,0,32,83.5,5.57,3.71,27.475,4.510085107,76,Red,100.2,16,3,0,27,89.36,28.81,1.118,8.726086957,10,0.8227,1,0.324,13.59709906,12.118,0.202,0.127,1.5602,2.349
17,1,1,38,95,6.33,4.22,25.75,0.475962267,121,Green,114,17,1,1,41,109.1,28.83,1.756,9.688333333,11,0.7493,1,0.447272727,16.88364107,16.576,0.276,0.1814,1.7968,2.756
17,3,0,20,58.5,3.9,2.6,31.225,2.610213796,136,Green,70.2,17,3,0,19,64.1,33.89,1.365,7.946153846,8,1.0521,1,0.285,9.253839939,8.273,0.138,0.0851,1.0911,1.583
18,4,1,19,59.5,3.97,2.64,31.075,2.848782526,98,Red,71.4,17,4,1,16,60.49,33.69,1.011,7.544736842,8,1.0953,1,0.24,8.554934995,9.586,0.16,0.1017,1.117,1.707
19,3,0,24,68.5,4.57,3.04,29.725,0.484397683,104,Red,82.2,19,3,0,27,68.19,33.53,0.437,8.467346939,9,0.9839,1,0.36,9.944271064,10.856,0.181,0.1124,1.2834,1.989
16,3,0,15,47.5,3.17,2.11,32.875,1.416258016,149,Green,57,16,3,0,13,52.27,37.71,0.8,7.29375,7,1.2629,1,0.222857143,6.565655464,5.722,0.095,0.0624,0.8814,1.35
12,5,1,21,58,3.87,2.58,31.3,0.419736081,144,Green,69.6,10,4,1,21,65.59,32.06,1.284,8.755555556,7,0.913,1,0.36,9.311031763,8.61,0.144,0.1009,1.0925,1.635
17,3,0,36,90.5,6.03,4.02,26.425,3.722097083,135,Green,108.6,17,3,0,34,103.78,23.32,0.532,9.072222222,11,0.6433,1,0.370909091,18.00224066,19.725,0.329,0.2149,1.7369,2.759
19,4,1,21,64.5,4.3,2.87,30.325,2.613043253,76,Red,77.4,22,4,1,18,62.5,29.95,1.856,7.404444444,9,0.99,1,0.24,11.18690909,12.204,0.203,0.1428,1.2337,1.829
13,5,0,20,55.5,3.7,2.47,31.675,4.351601081,118,Red,66.6,13,5,0,17,63.67,34.41,1.006,7.757142857,8,1.0914,1,0.255,8.591034818,9.739,0.162,0.1109,1.0545,1.507
14,0,1,37,89.5,5.97,3.98,26.575,1.630709261,69,Red,107.4,15,0,1,33,80.26,22.81,1.02,9.683673469,10,0.5931,1,0.396,18.27656314,21.005,0.35,0.2337,1.7322,2.699
14,5,0,39,94.5,6.3,4.2,25.825,1.182502471,126,Green,113.4,13,5,0,34,87.51,22.39,0.733,9.144230769,11,0.6132,1,0.370909091,19.04259141,21.763,0.363,0.2316,1.819,2.634
13,1,0,19,51.5,3.43,2.29,32.275,4.216104142,66,Red,61.8,14,1,0,20,45.15,28.08,1.199,8.708571429,6,0.8035,1,0.4,9.066330429,8.822,0.147,0.1046,0.9788,1.506
18,5,1,25,72,4.8,3.2,29.2,1.70189394,83,Red,86.4,19,4,1,25,67.07,31.22,0.537,8.23877551,9,0.9388,1,0.333333333,10.45703977,9.674,0.161,0.0998,1.3399,1.932
15,1,1,15,47,3.13,2.09,32.95,1.906700359,29,Red,56.4,15,1,1,14,50.78,32.96,1.866,8.009677419,6,1.0162,1,0.28,8.050349537,8.674,0.145,0.0993,0.8956,1.266
19,2,0,30,80,5.33,3.56,28,4.103447684,67,Red,96,22,2,0,29,88.47,26.9,1.527,8.501886792,10,0.7864,1,0.348,14.59117497,13.713,0.229,0.1553,1.5172,2.183
18,2,1,27,74.5,4.97,3.31,28.825,2.308316742,4,Red,89.4,16,2,1,30,80.73,25.41,1.394,9.114285714,9,0.698,1,0.4,14.68798281,16.038,0.267,0.1765,1.4299,2.113
13,1,0,38,89.5,5.97,3.98,26.575,1.230594524,77,Red,107.4,11,1,0,43,93.02,28.43,0.444,10.31454545,9,0.6979,1,0.573333333,13.91316368,14.055,0.234,0.1497,1.6818,2.404
19,2,0,32,84,5.6,3.73,27.4,1.998718603,60,Red,100.8,21,2,0,34,84.35,25.93,1.082,8.878947368,10,0.7291,1,0.408,15.20553971,16.546,0.276,0.1818,1.6011,2.315
116,0,1,9,135.5,9.03,6.02,19.675,4.901603103,1,Red,162.6,127,0,1,10,143.98,18.29,1.484,5.09057971,27,0.8342,1,0.044444444,33.89478345,31.616,0.527,0.3722,1.2194,1.887
60,12,8,15,108,7.2,4.8,23.8,1.868414092,87,Red,129.6,53,13,7,14,104.46,24.89,1.237,5.826436782,19,1.0127,1,0.088421053,20.08714713,20.136,0.336,0.2358,2.0615,3.192
82,15,0,19,127.5,8.5,5.67,20.875,1.335763373,24,Red,153,76,14,0,18,140.56,21.24,0.599,5.4,24,0.9221,1,0.09,26.71654582,27.23,0.454,0.3239,1.1258,1.753
67,23,7,3,95,6.33,4.22,25.75,3.55068421,48,Red,114,57,21,7,3,100.05,24.69,0.74,4.628409091,20,1.2184,1,0.018,17.17297045,19.456,0.324,0.2095,1.8137,2.832
59,27,10,18,123.5,8.23,5.49,21.475,3.874209011,120,Green,148.2,55,29,10,19,130.83,22.39,0.819,5.643362832,22,0.936,1,0.103636364,24.42690987,22.717,0.379,0.2479,1.0342,1.536
66,6,9,5,92.5,6.17,4.11,26.125,2.622152227,157,Green,111,71,6,8,5,93.5,24.33,0.759,5.314444444,18,1.0704,1,0.033333333,17.60847683,19.915,0.332,0.2042,1.7665,2.767
120,10,3,16,161.5,10.77,7.18,15.775,0.473654458,101,Red,193.8,121,11,3,16,180.16,17.17,1.612,5.227152318,31,0.7659,0.85,0.061935484,49.29188592,53.8,0.897,0.6401,1.6211,2.439
121,22,30,0,177,11.8,7.87,13.45,4.570283016,90,Red,212.4,115,20,30,0,163.83,12.36,0.3,5.354545455,33,0.5402,0.85,0,72.16880676,77.168,1.286,0.834,1.8894,2.824
130,27,39,5,212,14.13,9.42,8.2,1.190292582,93,Red,254.4,125,28,40,5,204.44,7.36,1.262,5.620707071,38,0.3088,0.85,0.015789474,146.0507246,158.62,2.644,1.7354,2.1196,3.263
139,31,44,3,226.5,15.1,10.07,6.025,4.326314655,50,Red,271.8,118,29,47,3,245.37,6.54,0.483,5.76751269,40,0.2683,0.65,0.009,229.856374,237.126,3.952,2.8066,3.1698,4.591
129,14,43,5,210.5,14.03,9.36,8.425,4.580366932,80,Red,252.6,121,13,39,5,210.04,8.95,0.615,5.937640449,36,0.3584,0.85,0.016666667,118.8039356,109.683,1.828,1.2239,1.6307,2.531
131,28,43,5,219.5,14.63,9.76,7.075,0.905063901,43,Red,263.4,137,30,40,5,245.13,6.4,0.3,5.521226415,40,0.2727,0.65,0.015,225.978592,204.928,3.415,2.3011,2.674,3.977
119,39,24,1,176.5,11.77,7.84,13.525,4.297357048,15,Red,211.8,136,40,26,1,168.37,11.97,0.78,4.837438424,36,0.5695,0.85,0.003333333,75.15197456,83.411,1.39,0.8788,1.923,2.755
142,25,34,5,215.5,14.37,9.58,7.675,0.441700959,77,Red,258.6,157,27,39,5,207.05,8.45,1.604,5.456578947,40,0.3637,0.85,0.015,131.0081216,139.857,2.331,1.5536,1.9549,2.798
123,22,22,3,173,11.53,7.69,14.05,1.947377561,55,Red,207.6,105,21,20,3,193.18,15.22,1.106,5.14295302,34,0.688,0.85,0.010588235,59.25612312,54.158,0.903,0.642,1.6992,2.446
106,19,38,4,180.5,12.03,8.02,12.925,3.720355303,5,Red,216.6,119,19,38,3,178.57,12.26,0.521,5.718994413,32,0.5067,0.85,0.01125,74.83076751,77.415,1.29,0.8682,1.941,3.048
115,39,20,2,168.5,11.23,7.49,14.725,2.614460192,62,Red,202.2,125,38,18,2,169.32,15.42,1.407,4.660655738,36,0.7569,0.85,0.006666667,57.36946159,56.467,0.941,0.6028,1.6359,2.598
111,17,32,1,169.5,11.3,7.53,14.575,2.719341823,126,Green,203.4,120,19,28,1,161,12.93,1.493,5.322619048,32,0.5681,0.85,0.00375,67.76511617,60.826,1.014,0.6251,1.6608,2.448
144,26,50,3,238,15.87,10.58,5,2.429059881,80,Red,285.6,142,24,47,3,222.05,5.01,1.042,5.718518519,43,0.2072,0.65,0.008372093,320.3256914,323.387,5.39,3.4991,3.8531,5.635
126,31,48,2,217.5,14.5,9.67,7.375,1.166632878,14,Red,261,122,29,43,2,227.68,6.31,1.814,5.603061224,40,0.2655,0.65,0.006,233.6032826,218.292,3.638,2.4536,2.8144,4.079
73,22,21,29,173.5,11.57,7.71,13.975,4.807639204,66,Red,208.2,69,21,22,26,153.71,13.52,1.329,6.538405797,28,0.4982,0.85,0.111428571,67.5608149,59.377,0.99,0.6115,1.6763,2.612
28,7,25,18,105,7,4.67,24.25,0.561812887,107,Red,126,24,7,25,20,116.95,21.16,1.273,8.363157895,13,0.6277,1,0.184615385,22.16814589,21.948,0.366,0.2482,2.0169,2.92
31,10,40,9,114,7.6,5.07,22.9,0.615411945,160,Green,136.8,28,9,36,9,123.55,22.73,0.679,7.880487805,15,0.711,1,0.072,21.84804641,22.439,0.374,0.2503,0.9733,1.534
51,14,33,14,135.5,9.03,6.02,19.675,3.76846746,159,Green,162.6,47,16,28,16,122.93,19.21,1.251,6.918691589,21,0.674,1,0.091428571,32.4996986,28.082,0.468,0.3262,1.1803,1.806
22,7,39,23,130,8.67,5.78,20.5,2.096776694,159,Green,156,22,7,43,26,137.57,20.16,1.087,9.148979592,15,0.5517,1,0.208,28.48368951,27.647,0.461,0.284,1.1084,1.742
46,5,11,21,107,7.13,4.76,23.95,2.804028905,30,Red,128.4,49,6,10,20,110.29,20.68,1.208,6.838823529,16,0.7329,1,0.15,23.189082,21.503,0.358,0.2497,2.0538,3.101
72,22,21,27,168.5,11.23,7.49,14.725,3.573068554,53,Red,202.2,71,19,22,25,152.55,14.11,0.726,6.537956204,27,0.5201,0.85,0.111111111,61.91133892,53.194,0.887,0.593,1.6276,2.497
70,5,5,29,138,9.2,6.13,19.3,3.023753772,37,Red,165.6,61,5,5,32,128.61,20.79,1.051,7.014563107,21,0.7204,1,0.182857143,30.3843291,26.972,0.45,0.2935,1.169,1.779
28,9,9,24,94,6.27,4.18,25.9,1.085815809,121,Green,112.8,32,10,9,28,91.43,24.88,0.673,7.556962025,13,0.8077,1,0.258461538,17.02654635,15.183,0.253,0.1813,1.7808,2.777
44,5,11,23,109,7.27,4.84,23.65,0.438679246,46,Red,130.8,50,5,10,24,115.52,25.18,0.3,7.101123596,16,0.8633,1,0.18,19.01353411,17.205,0.287,0.1808,2.0445,3.19
27,6,13,30,109.5,7.3,4.87,23.575,4.457643199,130,Green,131.4,29,7,11,33,114.06,22.65,1.399,8.25125,14,0.6801,1,0.282857143,22.2670652,24.294,0.405,0.2717,2.111,3.201
20,6,6,23,78,5.2,3.47,28.3,0.881314238,123,Green,93.6,23,6,6,25,78.75,27.65,0.399,8.005,10,0.8529,1,0.3,12.42370395,12.198,0.203,0.1317,1.467,2.235
29,7,3,28,93,6.2,4.13,26.05,4.233731806,61,Red,111.6,29,8,3,27,100.49,26.55,1.043,7.491044776,13,0.8685,1,0.249230769,16.26056698,14.539,0.242,0.1623,1.7494,2.757
20,6,5,27,84.5,5.63,3.76,27.325,2.900466723,9,Red,101.4,23,6,5,28,91.04,31.02,1.133,8.15,11,0.9417,1,0.305454545,13.11945699,11.546,0.192,0.1294,1.5816,2.495
65,9,15,22,136,9.07,6.04,19.6,2.079690085,147,Green,163.2,57,8,16,24,140.81,17.3,1.131,6.999047619,20,0.6008,1,0.144,34.56394807,32.469,0.541,0.3371,1.1925,1.824
36,5,6,20,87.5,5.83,3.89,26.875,1.45516327,116,Red,105,35,5,6,21,95.03,23.11,0.887,7.231343284,13,0.7798,1,0.193846154,17.75178742,19.339,0.322,0.2204,1.6882,2.383
99,21,21,6,153,10.2,6.8,17.05,2.862409409,49,Red,183.6,91,20,18,5,145.39,17.6,1.108,5.25,29,0.7823,1,0.020689655,38.19886734,36.646,0.611,0.4159,1.3735,1.962
101,21,34,18,198.5,13.23,8.82,10.225,0.603831727,65,Red,238.2,92,18,34,17,221.2,11.6,1.188,6.362732919,32,0.4377,0.65,0.06375,113.7278049,102.124,1.702,1.1836,1.5654,2.449
98,29,34,12,187.5,12.5,8.33,11.875,1.668021716,122,Green,225,87,26,35,11,193.96,13.62,1.294,6.008176101,32,0.5398,0.85,0.04125,71.07785619,69.033,1.151,0.7168,1.8588,2.649
113,20,7,13,159.5,10.63,7.09,16.075,0.706624941,65,Red,191.4,117,18,8,12,174.93,16,1.693,5.102580645,31,0.7282,0.85,0.046451613,51.82265435,52.683,0.878,0.5664,1.5449,2.238
75,24,27,7,141.5,9.43,6.29,18.775,1.814985107,69,Red,169.8,81,23,28,8,143.46,18.6,1.094,5.785,25,0.7613,1,0.0384,33.97096561,29.177,0.486,0.332,1.2257,1.779
71,21,38,11,160.5,10.7,7.13,15.925,2.479519497,68,Red,192.6,73,23,38,9,146.94,16.62,1.026,6.265034965,27,0.6354,1,0.04,43.55891785,45.227,0.754,0.4733,1.4718,2.234
119,13,32,7,187.5,12.5,8.33,11.875,3.460176968,149,Green,225,106,12,33,6,189.89,12.07,0.637,5.946496815,32,0.4828,0.85,0.0225,78.63600958,76.161,1.269,0.8703,1.9893,3.011
114,11,39,13,204,13.6,9.07,9.4,2.981068988,140,Green,244.8,125,10,44,12,196.11,9.78,1.174,6.327225131,33,0.3707,0.85,0.043636364,105.9479558,90.365,1.506,0.9332,2.1537,3.149
99,26,8,11,146,9.73,6.49,18.1,3.553340901,152,Green,175.2,103,27,9,11,154.65,20.13,1.267,4.954,29,0.9392,0.85,0.045517241,37.63880244,39.602,0.66,0.4284,1.3376,1.936
39,12,21,9,94.5,6.3,4.2,25.825,0.748896937,69,Red,113.4,38,11,20,9,93.81,27.73,0.923,6.651282051,15,1.0068,1,0.072,15.89368892,16.906,0.282,0.1983,1.799,2.784
114,26,16,20,191,12.73,8.49,11.35,2.488930974,56,Red,229.2,120,23,15,18,210.26,11.34,1.218,5.468181818,35,0.487,0.85,0.061714286,85.83098859,89.149,1.486,1.034,1.4068,2.22
120,32,39,9,212.5,14.17,9.44,8.125,0.790946008,115,Red,255,111,29,36,8,223.85,8.03,0.883,5.672282609,38,0.3344,0.65,0.025263158,175.733438,167.4,2.79,1.9031,2.2799,3.236
143,24,35,6,219.5,14.63,9.76,7.075,3.817885217,105,Red,263.4,136,27,35,6,231.65,7.37,1.268,5.478431373,41,0.3161,0.65,0.017560976,200.8329291,202.617,3.377,2.3847,2.7535,3.948
121,28,21,5,176.5,11.77,7.84,13.525,1.659570368,12,Red,211.8,136,31,23,5,161.52,13.35,1.365,5.02974359,35,0.6148,0.85,0.017142857,68.35753418,66.043,1.101,0.7584,1.8206,2.777
134,23,28,10,207.5,13.83,9.22,8.875,4.796745769,157,Green,249,126,22,28,9,237.64,8.76,1.359,5.527567568,38,0.3729,0.65,0.028421053,158.1627991,167.682,2.795,1.8689,2.2365,3.477
103,13,37,10,185,12.33,8.22,12.25,2.492123026,65,Red,222,102,14,32,11,203.96,10.47,1.047,6.089308176,31,0.4103,0.85,0.042580645,89.97719516,92.233,1.537,1.1035,1.4593,2.265
122,12,48,10,220,14.67,9.78,7,2.895020677,117,Red,264,136,12,51,10,239.07,6.32,0.584,6.289952153,36,0.2406,0.65,0.033333333,230.8110797,201.853,3.364,2.3127,2.6861,4.135
145,39,23,6,211,14.07,9.38,8.35,3.869930639,10,Red,253.2,154,41,25,5,200.25,8.32,0.755,4.896888889,43,0.392,0.85,0.013953488,129.8205741,135.394,2.257,1.5288,1.9214,3.016
105,13,48,10,203.5,13.57,9.04,9.475,2.317215183,8,Red,244.2,91,14,45,11,205.68,10.39,1.238,6.594409938,32,0.3801,0.85,0.04125,100.3243929,105.96,1.766,1.1602,1.5542,2.252
144,13,40,10,230.5,15.37,10.24,5.425,0.223389069,127,Green,276.6,129,14,42,9,205.41,5.06,1.98,6.060309278,39,0.1993,0.85,0.027692308,232.2252184,223.217,3.72,2.6399,3.0199,4.316
103,18,40,5,182,12.13,8.09,12.7,1.878063159,1,Red,218.4,88,17,39,5,184.1,12.79,0.864,6.144966443,31,0.4971,0.85,0.019354839,74.25005819,82.621,1.377,0.888,1.9683,2.993
120,15,34,8,194.5,12.97,8.64,10.825,0.527907062,119,Red,233.4,125,13,38,7,173.84,10.32,1.182,5.944808743,34,0.4128,0.85,0.024705882,98.10593069,108.201,1.803,1.1078,2.2376,3.486
56,19,16,13,115.5,7.7,5.13,22.675,4.674653434,146,Green,138.6,55,19,18,13,117.34,19.99,0.778,6.054285714,20,0.787,1,0.078,26.26896061,23.709,0.395,0.2507,2.2024,3.336
56,5,17,14,112,7.47,4.98,23.2,4.469817814,75,Red,134.4,50,6,17,15,117,26.39,0.61,6.85,17,0.9338,1,0.105882353,18.92106548,21.216,0.354,0.221,2.1246,3.364
108,15,13,5,145,9.67,6.44,18.25,2.022784509,45,Red,174,123,15,14,6,140.22,20.19,0.729,5.10443038,29,0.9188,1,0.024827586,32.31673573,31.743,0.529,0.3425,1.2571,1.953
58,23,14,34,158.5,10.57,7.04,16.225,2.30812782,2,Red,190.2,59,25,16,32,158.43,14.17,0.3,6.59469697,25,0.5184,0.85,0.1536,57.18925723,61.028,1.017,0.7134,1.6624,2.554
58,13,11,33,147,9.8,6.53,17.95,0.790630691,114,Red,176.4,54,15,11,31,163.57,19.13,1.541,6.873873874,22,0.675,0.85,0.169090909,40.05431749,43.829,0.73,0.4988,1.4035,1.994
76,24,14,15,139,9.27,6.18,19.15,4.551811942,56,Red,166.8,76,22,13,15,122.68,18.27,0.3,5.592063492,25,0.77,1,0.072,32.83953247,32.89,0.548,0.3461,1.2212,1.746
69,8,13,28,148.5,9.9,6.6,17.725,3.635810847,149,Green,178.2,73,8,14,32,161.5,20.36,0.894,6.936220472,22,0.7125,0.85,0.174545455,37.39465485,36.263,0.604,0.4215,1.3483,2.092
54,9,12,10,96.5,6.43,4.29,25.525,2.46047209,108,Red,115.8,47,9,11,11,86.97,24.01,0.529,6.162820513,16,0.9312,1,0.0825,17.79363058,20.011,0.334,0.2225,1.8495,2.674
89,7,10,10,127.5,8.5,5.67,20.875,3.203790085,156,Green,153,83,8,10,9,109.78,19.24,0.646,5.508181818,24,0.8211,1,0.045,29.92008294,27.504,0.458,0.3062,2.4517,3.47
110,18,18,10,166,11.07,7.38,15.1,4.134131574,146,Green,199.2,120,21,20,9,150.34,15.41,1.551,5.328235294,31,0.6763,0.85,0.03483871,55.51248108,51.465,0.858,0.5592,1.5823,2.49
86,12,17,18,153.5,10.23,6.82,16.975,1.70107689,19,Red,184.2,85,13,18,18,165.71,18.68,1.08,6.118656716,26,0.729,0.85,0.083076923,43.12224742,41.332,0.689,0.486,1.4361,2.255
82,7,16,9,127.5,8.5,5.67,20.875,1.17231242,153,Green,153,83,6,16,8,123.87,18.95,0.614,5.807964602,22,0.7732,1,0.043636364,29.11081795,32.25,0.538,0.3479,1.1462,1.661
102,5,19,11,155,10.33,6.89,16.75,0.675449877,125,Green,186,100,5,17,10,172.32,17.8,0.764,5.803030303,27,0.7269,0.85,0.044444444,44.5073107,50.366,0.839,0.5233,1.4783,2.292
16,5,0,21,60.5,4.03,2.69,30.925,3.651649409,34,Red,72.6,14,4,0,19,60.95,26.86,0.694,8.059459459,8,0.8234,1,0.285,10.69481248,9.797,0.163,0.1054,1.1392,1.616
11,3,1,39,92,6.13,4.09,26.2,3.216821287,57,Red,110.4,10,3,1,41,78.81,29.49,0.983,10.06181818,10,0.7406,1,0.492,14.97756549,16.613,0.277,0.1909,1.7505,2.558
18,5,0,11,42.5,2.83,1.89,33.625,0.891447431,123,Green,51,18,6,0,12,45.26,29.4,1.069,6.55,7,1.0816,1,0.205714286,7.746607777,7.185,0.12,0.0818,0.8051,1.226
12,0,1,32,77.5,5.17,3.44,28.375,3.318957775,36,Red,93,11,0,1,37,68.44,31.9,1.758,10.29591837,8,0.7845,1,0.555,12.51057808,14.277,0.238,0.1507,1.4664,2.269
15,4,1,39,96.5,6.43,4.29,25.525,2.126578635,59,Red,115.8,13,4,1,38,104.88,25.45,0.3,9.5125,11,0.6726,1,0.414545455,17.06899089,17.568,0.293,0.1831,1.8259,2.578
15,4,0,26,69,4.6,3.07,29.65,1.812874899,89,Red,82.8,17,4,0,27,62.13,29.19,0.986,8.49375,9,0.854,1,0.36,11.88464169,10.127,0.169,0.1154,1.2972,1.905
13,1,0,30,73.5,4.9,3.27,28.975,4.23154825,142,Green,88.2,15,1,0,33,70.09,33.09,0.874,9.495918367,8,0.8757,1,0.495,10.5045487,9.036,0.151,0.1032,1.3699,1.984
